day,time,open,high,low,close,0
2019.09.04,16:46,9.966310,9.966890,9.964440,9.966480,0
2019.09.04,16:47,9.966480,9.966480,9.965340,9.965340,0
2019.09.04,16:48,9.965340,9.966840,9.965340,9.966570,0
2019.09.04,16:49,9.966570,9.967130,9.966480,9.967050,0
2019.09.04,16:50,9.966920,9.967210,9.965640,9.966690,0
2019.09.04,16:51,9.966740,9.968230,9.966740,9.968230,0
2019.09.04,16:52,9.968250,9.968570,9.968250,9.968570,0
2019.09.04,16:53,9.968520,9.968720,9.968490,9.968710,0
2019.09.04,16:54,9.968710,9.968940,9.968700,9.968900,0
2019.09.04,16:55,9.968760,9.969140,9.968660,9.968910,0
2019.09.04,16:56,9.968750,9.968990,9.968630,9.968780,0
2019.09.04,16:57,9.968920,9.969010,9.968780,9.969000,0
2019.09.04,16:58,9.968950,9.968950,9.968890,9.968890,0
2019.09.04,16:59,9.968740,9.968920,9.963630,9.964320,0
2019.09.04,17:00,9.963140,9.963840,9.961740,9.962740,0
2019.09.04,17:02,9.962140,9.962140,9.961740,9.961740,0
2019.09.04,17:03,9.962140,9.962640,9.961740,9.962340,0
2019.09.04,17:04,9.962330,9.962330,9.961840,9.961840,0
2019.09.04,17:06,9.963840,9.963940,9.963840,9.963940,0
2019.09.04,17:08,9.963940,9.963940,9.963940,9.963940,0
2019.09.04,17:10,9.963930,9.963930,9.963930,9.963930,0
2019.09.04,17:11,9.963940,9.963940,9.961740,9.961740,0
2019.09.04,17:12,9.961730,9.961730,9.961730,9.961730,0
2019.09.04,17:13,9.962240,9.962240,9.961740,9.961740,0
2019.09.04,17:14,9.961730,9.961740,9.961730,9.961740,0
2019.09.04,17:15,9.961740,9.961740,9.961140,9.961140,0
2019.09.04,17:16,9.961140,9.961140,9.961140,9.961140,0
2019.09.04,17:17,9.961130,9.961130,9.961130,9.961130,0
2019.09.04,17:18,9.961130,9.961140,9.961130,9.961140,0
2019.09.04,17:19,9.961030,9.961030,9.961030,9.961030,0
2019.09.04,17:20,9.961040,9.961040,9.960540,9.960540,0
2019.09.04,17:21,9.960530,9.960530,9.960530,9.960530,0
2019.09.04,17:22,9.960530,9.960540,9.960530,9.960540,0
2019.09.04,17:24,9.960530,9.960540,9.960530,9.960540,0
2019.09.04,17:26,9.960540,9.960540,9.960540,9.960540,0
2019.09.04,17:30,9.960540,9.963560,9.953020,9.957970,0
2019.09.04,17:31,9.957040,9.957040,9.957040,9.957040,0
2019.09.04,17:32,9.957040,9.960740,9.957040,9.960740,0
2019.09.04,17:33,9.960740,9.960740,9.960740,9.960740,0
2019.09.04,17:34,9.960740,9.960740,9.952440,9.952440,0
2019.09.04,17:35,9.955820,9.958530,9.952440,9.954520,0
2019.09.04,17:36,9.955090,9.960740,9.955090,9.960740,0
2019.09.04,17:37,9.960740,9.960740,9.953740,9.956940,0
2019.09.04,17:38,9.957040,9.957140,9.953740,9.956710,0
2019.09.04,17:39,9.954540,9.957940,9.952630,9.956740,0
2019.09.04,17:40,9.957540,9.958800,9.954520,9.955040,0
2019.09.04,17:41,9.954940,9.956740,9.954540,9.956740,0
2019.09.04,17:42,9.957460,9.957460,9.954920,9.955460,0
2019.09.04,17:43,9.954940,9.958460,9.952940,9.957860,0
2019.09.04,17:44,9.958460,9.958460,9.957860,9.958010,0
2019.09.04,17:45,9.961240,9.961240,9.961240,9.961240,0
2019.09.04,17:46,9.961240,9.961240,9.961230,9.961240,0
2019.09.04,17:47,9.961240,9.962040,9.961240,9.962040,0
2019.09.04,17:50,9.962040,9.962040,9.962040,9.962040,0
2019.09.04,17:51,9.962040,9.962040,9.962030,9.962030,0
2019.09.04,17:52,9.962030,9.962030,9.959770,9.959920,0
2019.09.04,17:53,9.959880,9.959880,9.959880,9.959880,0
2019.09.04,17:54,9.959740,9.959880,9.959740,9.959880,0
2019.09.04,17:55,9.959740,9.959880,9.958560,9.959730,0
2019.09.04,17:56,9.959330,9.960180,9.958570,9.959930,0
2019.09.04,17:57,9.959650,9.961550,9.959650,9.960870,0
2019.09.04,17:58,9.961300,9.961300,9.952840,9.958110,0
2019.09.04,17:59,9.958630,9.958920,9.958630,9.958900,0
2019.09.04,18:00,9.958900,9.961040,9.955980,9.960540,0
2019.09.04,18:01,9.959980,9.960540,9.957740,9.960040,0
2019.09.04,18:02,9.960040,9.961050,9.956280,9.960340,0
2019.09.04,18:03,9.960340,9.961240,9.957230,9.958640,0
2019.09.04,18:04,9.959880,9.960550,9.959880,9.960540,0
2019.09.04,18:05,9.959980,9.962040,9.959820,9.962040,0
2019.09.04,18:06,9.962040,9.962040,9.960440,9.960640,0
2019.09.04,18:07,9.961040,9.961580,9.960540,9.961580,0
2019.09.04,18:08,9.961580,9.962040,9.960940,9.962040,0
2019.09.04,18:09,9.962040,9.962310,9.960240,9.961600,0
2019.09.04,18:10,9.962280,9.962280,9.960140,9.961590,0
2019.09.04,18:11,9.961750,9.961750,9.961620,9.961620,0
2019.09.04,18:12,9.961630,9.961860,9.959590,9.961250,0
2019.09.04,18:13,9.961250,9.961740,9.961160,9.961740,0
2019.09.04,18:14,9.961840,9.962040,9.961840,9.962040,0
2019.09.04,18:15,9.962040,9.962040,9.960540,9.960640,0
2019.09.04,18:16,9.960650,9.961120,9.960650,9.961120,0
2019.09.04,18:17,9.960970,9.961400,9.960970,9.961400,0
2019.09.04,18:18,9.961400,9.961400,9.961240,9.961400,0
2019.09.04,18:19,9.961400,9.961770,9.961290,9.961480,0
2019.09.04,18:20,9.961480,9.961480,9.960500,9.960740,0
2019.09.04,18:21,9.961140,9.961940,9.961030,9.961940,0
2019.09.04,18:22,9.961740,9.961740,9.961440,9.961540,0
2019.09.04,18:23,9.961530,9.961640,9.961530,9.961640,0
2019.09.04,18:24,9.961440,9.961540,9.961440,9.961540,0
2019.09.04,18:25,9.961340,9.961440,9.961340,9.961340,0
2019.09.04,18:26,9.961240,9.961240,9.960240,9.960810,0
2019.09.04,18:27,9.961040,9.961040,9.961040,9.961040,0
2019.09.04,18:28,9.960940,9.960940,9.960940,9.960940,0
2019.09.04,18:29,9.961040,9.961040,9.960840,9.960840,0
2019.09.04,18:30,9.961060,9.961060,9.960840,9.961030,0
2019.09.04,18:31,9.961140,9.961240,9.961040,9.961140,0
2019.09.04,18:32,9.961230,9.961740,9.960960,9.960960,0
2019.09.04,18:33,9.960960,9.961140,9.960940,9.960940,0
2019.09.04,18:34,9.960930,9.961510,9.960730,9.961400,0
2019.09.04,18:35,9.961400,9.961400,9.961100,9.961340,0
2019.09.04,18:36,9.961240,9.961240,9.961240,9.961240,0
2019.09.04,18:37,9.961040,9.961640,9.960810,9.961500,0
2019.09.04,18:38,9.961500,9.961530,9.961440,9.961500,0
2019.09.04,18:39,9.961630,9.962140,9.961630,9.962040,0
2019.09.04,18:40,9.961940,9.962340,9.961940,9.961940,0
2019.09.04,18:41,9.961840,9.961940,9.961840,9.961840,0
2019.09.04,18:42,9.961740,9.962150,9.961510,9.961510,0
2019.09.04,18:43,9.961520,9.961520,9.961520,9.961520,0
2019.09.04,18:44,9.961340,9.961520,9.961340,9.961510,0
2019.09.04,18:45,9.961520,9.961940,9.961310,9.961840,0
2019.09.04,18:46,9.961740,9.961940,9.961440,9.961440,0
2019.09.04,18:47,9.961340,9.961340,9.961340,9.961340,0
2019.09.04,18:48,9.961440,9.961440,9.961440,9.961440,0
2019.09.04,18:49,9.961530,9.961530,9.961440,9.961440,0
2019.09.04,18:50,9.961540,9.961640,9.961430,9.961430,0
2019.09.04,18:51,9.961330,9.961440,9.961240,9.961440,0
2019.09.04,18:52,9.961540,9.961540,9.961360,9.961360,0
2019.09.04,18:53,9.961330,9.961940,9.961330,9.961740,0
2019.09.04,18:54,9.961640,9.961740,9.961640,9.961740,0
2019.09.04,18:55,9.961840,9.961840,9.961640,9.961740,0
2019.09.04,18:56,9.961840,9.961840,9.961840,9.961840,0
2019.09.04,18:57,9.961740,9.961840,9.961740,9.961740,0
2019.09.04,18:58,9.961640,9.961940,9.961340,9.961940,0
2019.09.04,18:59,9.961940,9.961940,9.961330,9.961940,0
2019.09.04,19:00,9.961440,9.961810,9.959740,9.961340,0
2019.09.04,19:01,9.961240,9.961360,9.961100,9.961100,0
2019.09.04,19:02,9.961140,9.961540,9.955970,9.960740,0
2019.09.04,19:03,9.960640,9.960740,9.960400,9.960640,0
2019.09.04,19:04,9.960740,9.960940,9.960640,9.960700,0
2019.09.04,19:05,9.960700,9.961230,9.957340,9.960840,0
2019.09.04,19:06,9.960840,9.961240,9.958200,9.960960,0
2019.09.04,19:07,9.960960,9.961340,9.956520,9.960630,0
2019.09.04,19:08,9.960630,9.961040,9.958530,9.960630,0
2019.09.04,19:09,9.960630,9.961240,9.960630,9.961220,0
2019.09.04,19:10,9.961220,9.961720,9.961220,9.961720,0
2019.09.04,19:11,9.961720,9.961810,9.961710,9.961710,0
2019.09.04,19:12,9.961710,9.961710,9.961710,9.961710,0
2019.09.04,19:13,9.961700,9.961870,9.961700,9.961840,0
2019.09.04,19:14,9.962530,9.962530,9.961410,9.962320,0
2019.09.04,19:15,9.962320,9.962320,9.961740,9.961740,0
2019.09.04,19:16,9.961740,9.962290,9.961660,9.961700,0
2019.09.04,19:17,9.961660,9.961660,9.961620,9.961620,0
2019.09.04,19:18,9.961620,9.961670,9.961440,9.961610,0
2019.09.04,19:19,9.961670,9.961710,9.961560,9.961560,0
2019.09.04,19:20,9.961560,9.961560,9.961540,9.961540,0
2019.09.04,19:21,9.961540,9.961660,9.961470,9.961550,0
2019.09.04,19:22,9.961600,9.961700,9.961600,9.961700,0
2019.09.04,19:23,9.961760,9.961760,9.961440,9.961660,0
2019.09.04,19:24,9.961810,9.961810,9.956990,9.961280,0
2019.09.04,19:25,9.961280,9.961340,9.955220,9.961250,0
2019.09.04,19:26,9.961250,9.961540,9.961250,9.961540,0
2019.09.04,19:27,9.961340,9.961730,9.961340,9.961730,0
2019.09.04,19:28,9.961730,9.961740,9.961640,9.961740,0
2019.09.04,19:29,9.961730,9.961730,9.961640,9.961640,0
2019.09.04,19:30,9.961640,9.961670,9.961300,9.961670,0
2019.09.04,19:31,9.961470,9.961760,9.961470,9.961560,0
2019.09.04,19:32,9.961480,9.961690,9.961480,9.961680,0
2019.09.04,19:33,9.961640,9.961780,9.961640,9.961750,0
2019.09.04,19:34,9.961760,9.961760,9.961690,9.961700,0
2019.09.04,19:35,9.961700,9.961940,9.961700,9.961860,0
2019.09.04,19:36,9.961860,9.962500,9.961860,9.962500,0
2019.09.04,19:37,9.962500,9.962530,9.961880,9.962490,0
2019.09.04,19:38,9.962490,9.962490,9.961780,9.962490,0
2019.09.04,19:39,9.962490,9.962490,9.961880,9.961880,0
2019.09.04,19:40,9.962490,9.962490,9.961870,9.961870,0
2019.09.04,19:41,9.961870,9.961870,9.961870,9.961870,0
2019.09.04,19:42,9.961870,9.961890,9.961870,9.961870,0
2019.09.04,19:43,9.961880,9.961880,9.961870,9.961870,0
2019.09.04,19:44,9.961870,9.961870,9.961860,9.961860,0
2019.09.04,19:45,9.961960,9.961960,9.961790,9.961800,0
2019.09.04,19:46,9.962240,9.962260,9.961790,9.961800,0
2019.09.04,19:47,9.961850,9.961850,9.961780,9.961780,0
2019.09.04,19:48,9.961790,9.961790,9.961790,9.961790,0
2019.09.04,19:49,9.961790,9.961900,9.961790,9.961790,0
2019.09.04,19:50,9.961790,9.962020,9.961790,9.961840,0
2019.09.04,19:51,9.961790,9.961890,9.961770,9.961790,0
2019.09.04,19:52,9.961790,9.961870,9.961790,9.961810,0
2019.09.04,19:53,9.961880,9.962260,9.960640,9.960940,0
2019.09.04,19:54,9.960940,9.960940,9.960820,9.960900,0
2019.09.04,19:55,9.960890,9.961370,9.960890,9.961260,0
2019.09.04,19:56,9.961230,9.961390,9.961200,9.961370,0
2019.09.04,19:57,9.961370,9.961500,9.961290,9.961500,0
2019.09.04,19:58,9.961490,9.961570,9.961490,9.961570,0
2019.09.04,19:59,9.961610,9.961750,9.961610,9.961750,0
2019.09.04,20:00,9.961750,9.961840,9.961740,9.961780,0
2019.09.04,20:01,9.961780,9.962620,9.961780,9.962610,0
2019.09.04,20:02,9.962610,9.962680,9.962290,9.962490,0
2019.09.04,20:03,9.962490,9.962580,9.962370,9.962580,0
2019.09.04,20:04,9.962620,9.962620,9.962360,9.962370,0
2019.09.04,20:05,9.962360,9.962920,9.959540,9.962480,0
2019.09.04,20:06,9.962570,9.962570,9.962540,9.962560,0
2019.09.04,20:07,9.962560,9.962560,9.958730,9.959680,0
2019.09.04,20:08,9.959680,9.960160,9.959590,9.960160,0
2019.09.04,20:09,9.960160,9.960280,9.960150,9.960280,0
2019.09.04,20:10,9.960280,9.960280,9.959730,9.960120,0
2019.09.04,20:11,9.960120,9.960290,9.960120,9.960290,0
2019.09.04,20:12,9.960290,9.960290,9.960290,9.960290,0
2019.09.04,20:13,9.960290,9.960290,9.960280,9.960290,0
2019.09.04,20:14,9.960290,9.960290,9.960290,9.960290,0
2019.09.04,20:15,9.960290,9.960290,9.960290,9.960290,0
2019.09.04,20:16,9.960280,9.960290,9.960280,9.960280,0
2019.09.04,20:17,9.960280,9.960710,9.960280,9.960710,0
2019.09.04,20:18,9.960740,9.960740,9.960740,9.960740,0
2019.09.04,20:19,9.960740,9.961920,9.960730,9.961860,0
2019.09.04,20:20,9.961860,9.961860,9.954840,9.958750,0
2019.09.04,20:21,9.958750,9.960700,9.955950,9.957310,0
2019.09.04,20:22,9.957310,9.960600,9.957310,9.960440,0
2019.09.04,20:23,9.960380,9.960380,9.960220,9.960220,0
2019.09.04,20:24,9.960220,9.960220,9.960090,9.960090,0
2019.09.04,20:25,9.960090,9.960250,9.960090,9.960250,0
2019.09.04,20:26,9.960250,9.960250,9.960180,9.960180,0
2019.09.04,20:27,9.960180,9.960180,9.960120,9.960120,0
2019.09.04,20:28,9.960120,9.960120,9.960120,9.960120,0
2019.09.04,20:29,9.960120,9.960350,9.960120,9.960350,0
2019.09.04,20:30,9.960350,9.960350,9.960350,9.960350,0
2019.09.04,20:31,9.960430,9.960490,9.960310,9.960310,0
2019.09.04,20:32,9.960310,9.960310,9.960310,9.960310,0
2019.09.04,20:33,9.960310,9.960310,9.960310,9.960310,0
2019.09.04,20:34,9.960310,9.960310,9.960300,9.960300,0
2019.09.04,20:35,9.960310,9.960340,9.958050,9.959970,0
2019.09.04,20:36,9.959970,9.959970,9.959970,9.959970,0
2019.09.04,20:37,9.959970,9.959970,9.959970,9.959970,0
2019.09.04,20:38,9.959970,9.960440,9.959970,9.960440,0
2019.09.04,20:39,9.960440,9.960440,9.958420,9.960050,0
2019.09.04,20:40,9.960050,9.960050,9.960040,9.960040,0
2019.09.04,20:41,9.960040,9.960370,9.960040,9.960270,0
2019.09.04,20:42,9.960270,9.960270,9.960270,9.960270,0
2019.09.04,20:43,9.960270,9.960270,9.960270,9.960270,0
2019.09.04,20:44,9.960270,9.960370,9.959150,9.959890,0
2019.09.04,20:45,9.959890,9.960080,9.959890,9.960080,0
2019.09.04,20:46,9.960080,9.960080,9.960080,9.960080,0
2019.09.04,20:47,9.960080,9.960080,9.960080,9.960080,0
2019.09.04,20:48,9.960080,9.960080,9.960080,9.960080,0
2019.09.04,20:49,9.960080,9.960080,9.960080,9.960080,0
2019.09.04,20:50,9.960080,9.960080,9.960080,9.960080,0
2019.09.04,20:51,9.960080,9.960080,9.960080,9.960080,0
2019.09.04,20:52,9.960080,9.960460,9.960080,9.960460,0
2019.09.04,20:53,9.960670,9.961430,9.960460,9.961320,0
2019.09.04,20:54,9.961320,9.961790,9.961200,9.961440,0
2019.09.04,20:55,9.961460,9.961580,9.961090,9.961490,0
2019.09.04,20:56,9.961490,9.961750,9.961300,9.961340,0
2019.09.04,20:57,9.961340,9.961480,9.960970,9.961300,0
2019.09.04,20:58,9.961300,9.961300,9.960950,9.961140,0
2019.09.04,20:59,9.961140,9.961150,9.961140,9.961150,0
2019.09.04,21:00,9.961150,9.961310,9.961150,9.961310,0
2019.09.04,21:01,9.961310,9.961640,9.961100,9.961280,0
2019.09.04,21:02,9.961280,9.961470,9.961060,9.961470,0
2019.09.04,21:03,9.961470,9.961600,9.961390,9.961390,0
2019.09.04,21:04,9.961390,9.961620,9.961260,9.961620,0
2019.09.04,21:05,9.961540,9.961540,9.961540,9.961540,0
2019.09.04,21:06,9.961540,9.964970,9.961540,9.964820,0
2019.09.04,21:07,9.964820,9.964820,9.962610,9.963470,0
2019.09.04,21:08,9.963470,9.964850,9.963470,9.964850,0
2019.09.04,21:09,9.964960,9.965150,9.963420,9.965150,0
2019.09.04,21:10,9.965150,9.965190,9.965040,9.965040,0
2019.09.04,21:11,9.965040,9.965050,9.965040,9.965050,0
2019.09.04,21:12,9.965050,9.965050,9.963720,9.965050,0
2019.09.04,21:13,9.965050,9.965050,9.963730,9.964960,0
2019.09.04,21:14,9.965120,9.965120,9.965120,9.965120,0
2019.09.04,21:15,9.965120,9.965120,9.961990,9.961990,0
2019.09.04,21:16,9.962140,9.962840,9.962040,9.962330,0
2019.09.04,21:17,9.962440,9.963240,9.962440,9.962740,0
2019.09.04,21:18,9.962840,9.963640,9.962840,9.963440,0
2019.09.04,21:19,9.963340,9.964630,9.963340,9.964240,0
2019.09.04,21:20,9.964340,9.964740,9.963440,9.963740,0
2019.09.04,21:21,9.963840,9.964540,9.963230,9.963230,0
2019.09.04,21:22,9.963140,9.963930,9.963140,9.963440,0
2019.09.04,21:23,9.963540,9.963940,9.963340,9.963340,0
2019.09.04,21:24,9.963240,9.963740,9.963130,9.963430,0
2019.09.04,21:25,9.963340,9.963530,9.962740,9.962740,0
2019.09.04,21:26,9.962640,9.962640,9.957340,9.957740,0
2019.09.04,21:27,9.957640,9.959330,9.955220,9.957780,0
2019.09.04,21:28,9.957780,9.958940,9.957450,9.957940,0
2019.09.04,21:29,9.957840,9.957940,9.956040,9.956140,0
2019.09.04,21:30,9.955940,9.958270,9.954790,9.956200,0
2019.09.04,21:31,9.956200,9.957910,9.955070,9.956440,0
2019.09.04,21:32,9.956540,9.958210,9.955640,9.956140,0
2019.09.04,21:33,9.956040,9.956830,9.952530,9.956790,0
2019.09.04,21:34,9.956790,9.956860,9.951550,9.953190,0
2019.09.04,21:35,9.953260,9.954760,9.953040,9.954630,0
2019.09.04,21:36,9.954140,9.955330,9.953670,9.953820,0
2019.09.04,21:37,9.953860,9.954670,9.953760,9.954170,0
2019.09.04,21:38,9.953910,9.954860,9.951940,9.952410,0
2019.09.04,21:39,9.952990,9.953720,9.950640,9.952720,0
2019.09.04,21:40,9.953090,9.953090,9.951210,9.952540,0
2019.09.04,21:41,9.952540,9.952920,9.951340,9.952140,0
2019.09.04,21:42,9.952140,9.952480,9.951060,9.951640,0
2019.09.04,21:43,9.952540,9.952850,9.951180,9.952480,0
2019.09.04,21:44,9.951880,9.951950,9.949900,9.950740,0
2019.09.04,21:45,9.950940,9.951640,9.950040,9.950690,0
2019.09.04,21:46,9.950440,9.950940,9.950330,9.950440,0
2019.09.04,21:47,9.950440,9.950440,9.949780,9.949990,0
2019.09.04,21:48,9.949900,9.950760,9.949900,9.949970,0
2019.09.04,21:49,9.949970,9.951340,9.949820,9.951030,0
2019.09.04,21:50,9.951030,9.951240,9.950760,9.950760,0
2019.09.04,21:51,9.950760,9.950870,9.949500,9.949530,0
2019.09.04,21:52,9.950040,9.950370,9.946740,9.946740,0
2019.09.04,21:53,9.946940,9.950610,9.946730,9.947310,0
2019.09.04,21:54,9.947440,9.947730,9.947170,9.947240,0
2019.09.04,21:55,9.947140,9.947840,9.946880,9.947340,0
2019.09.04,21:56,9.947240,9.948040,9.947240,9.947840,0
2019.09.04,21:57,9.947940,9.948440,9.947740,9.948440,0
2019.09.04,21:58,9.948340,9.948740,9.947730,9.948570,0
2019.09.04,21:59,9.948570,9.948570,9.946280,9.946650,0
2019.09.04,22:00,9.946650,9.947000,9.945640,9.945790,0
2019.09.04,22:01,9.945640,9.946200,9.945320,9.945740,0
2019.09.04,22:02,9.945680,9.945830,9.945270,9.945500,0
2019.09.04,22:03,9.945490,9.945560,9.945490,9.945540,0
2019.09.04,22:04,9.945540,9.945540,9.945390,9.945420,0
2019.09.04,22:05,9.945420,9.945420,9.945250,9.945250,0
2019.09.04,22:06,9.945250,9.945740,9.945250,9.945640,0
2019.09.04,22:07,9.945730,9.945940,9.945140,9.945740,0
2019.09.04,22:08,9.945540,9.945940,9.945260,9.945440,0
2019.09.04,22:09,9.945340,9.946140,9.944980,9.946140,0
2019.09.04,22:10,9.946040,9.946140,9.945110,9.945110,0
2019.09.04,22:11,9.945090,9.945740,9.945090,9.945540,0
2019.09.04,22:12,9.945540,9.945740,9.945320,9.945640,0
2019.09.04,22:13,9.945440,9.946140,9.945340,9.946140,0
2019.09.04,22:14,9.946040,9.946040,9.944540,9.945140,0
2019.09.04,22:15,9.945140,9.945440,9.944820,9.945040,0
2019.09.04,22:16,9.945040,9.945940,9.945040,9.945440,0
2019.09.04,22:17,9.945440,9.945840,9.944830,9.944830,0
2019.09.04,22:18,9.944830,9.945840,9.944530,9.944940,0
2019.09.04,22:19,9.945040,9.945940,9.944840,9.945430,0
2019.09.04,22:20,9.945640,9.945740,9.945040,9.945440,0
2019.09.04,22:21,9.945540,9.946540,9.945340,9.946040,0
2019.09.04,22:22,9.946140,9.946540,9.945640,9.946240,0
2019.09.04,22:23,9.946340,9.946340,9.945440,9.946140,0
2019.09.04,22:24,9.945940,9.946140,9.945540,9.945940,0
2019.09.04,22:25,9.946040,9.946440,9.945710,9.946340,0
2019.09.04,22:26,9.946240,9.946340,9.945330,9.946040,0
2019.09.04,22:27,9.946140,9.946140,9.945040,9.945730,0
2019.09.04,22:28,9.945430,9.946240,9.944740,9.945140,0
2019.09.04,22:29,9.946040,9.946290,9.945040,9.946040,0
2019.09.04,22:30,9.946140,9.946140,9.945140,9.946090,0
2019.09.04,22:31,9.945730,9.946140,9.945340,9.946140,0
2019.09.04,22:32,9.946040,9.946040,9.945340,9.945740,0
2019.09.04,22:33,9.946240,9.946240,9.945440,9.945730,0
2019.09.04,22:34,9.945730,9.946240,9.945230,9.945440,0
2019.09.04,22:35,9.945440,9.946140,9.945140,9.945540,0
2019.09.04,22:36,9.945540,9.946230,9.945540,9.945730,0
2019.09.04,22:37,9.945730,9.946840,9.945730,9.946440,0
2019.09.04,22:38,9.946540,9.946640,9.945740,9.945840,0
2019.09.04,22:39,9.945740,9.946540,9.945730,9.946240,0
2019.09.04,22:40,9.946140,9.946840,9.945840,9.946240,0
2019.09.04,22:41,9.946340,9.947340,9.946040,9.947040,0
2019.09.04,22:42,9.947140,9.947640,9.946330,9.946430,0
2019.09.04,22:43,9.946430,9.947240,9.946240,9.946640,0
2019.09.04,22:44,9.946540,9.946540,9.945690,9.946040,0
2019.09.04,22:45,9.946030,9.946740,9.945940,9.946740,0
2019.09.04,22:46,9.946540,9.946740,9.945940,9.946740,0
2019.09.04,22:47,9.946840,9.947240,9.946240,9.947140,0
2019.09.04,22:48,9.947040,9.947440,9.946340,9.947340,0
2019.09.04,22:49,9.947240,9.947640,9.946640,9.947640,0
2019.09.04,22:50,9.947640,9.947730,9.946440,9.946740,0
2019.09.04,22:51,9.946840,9.947240,9.946340,9.946930,0
2019.09.04,22:52,9.946840,9.946940,9.946260,9.946840,0
2019.09.04,22:53,9.946840,9.947040,9.946440,9.946640,0
2019.09.04,22:54,9.946440,9.946740,9.946040,9.946140,0
2019.09.04,22:55,9.946040,9.946340,9.945740,9.946140,0
2019.09.04,22:56,9.946040,9.946540,9.945840,9.946530,0
2019.09.04,22:57,9.946530,9.946530,9.945840,9.946330,0
2019.09.04,22:58,9.946540,9.946540,9.945640,9.946030,0
2019.09.04,22:59,9.946030,9.946330,9.945680,9.946240,0
2019.09.04,23:00,9.946240,9.946790,9.945740,9.946490,0
2019.09.04,23:01,9.946530,9.946670,9.946320,9.946320,0
2019.09.04,23:02,9.946320,9.946630,9.945930,9.946140,0
2019.09.04,23:03,9.946610,9.947310,9.946550,9.947180,0
2019.09.04,23:04,9.946370,9.946780,9.945610,9.946670,0
2019.09.04,23:05,9.946620,9.946740,9.945930,9.945930,0
2019.09.04,23:06,9.946560,9.946920,9.946460,9.946680,0
2019.09.04,23:07,9.946570,9.946740,9.946550,9.946550,0
2019.09.04,23:08,9.946550,9.946820,9.946340,9.946550,0
2019.09.04,23:09,9.945940,9.946040,9.945540,9.945650,0
2019.09.04,23:10,9.946290,9.946370,9.945640,9.945650,0
2019.09.04,23:11,9.945650,9.946610,9.945650,9.946320,0
2019.09.04,23:12,9.946330,9.946450,9.946010,9.946320,0
2019.09.04,23:13,9.945640,9.946360,9.945640,9.946360,0
2019.09.04,23:14,9.945630,9.946450,9.945140,9.946250,0
2019.09.04,23:15,9.946280,9.946470,9.944730,9.944840,0
2019.09.04,23:16,9.944840,9.947460,9.944840,9.947340,0
2019.09.04,23:17,9.947370,9.947370,9.945740,9.946140,0
2019.09.04,23:18,9.946240,9.946840,9.946040,9.946340,0
2019.09.04,23:19,9.946440,9.947340,9.946340,9.947030,0
2019.09.04,23:20,9.947030,9.947030,9.946330,9.946840,0
2019.09.04,23:21,9.946540,9.946750,9.946270,9.946490,0
2019.09.04,23:22,9.946490,9.946750,9.946170,9.946750,0
2019.09.04,23:23,9.946750,9.946750,9.946210,9.946660,0
2019.09.04,23:24,9.946660,9.946930,9.946120,9.946330,0
2019.09.04,23:25,9.946340,9.946670,9.946300,9.946670,0
2019.09.04,23:26,9.946670,9.946840,9.946200,9.946200,0
2019.09.04,23:27,9.946440,9.946750,9.946200,9.946500,0
2019.09.04,23:28,9.946340,9.946340,9.946250,9.946250,0
2019.09.04,23:29,9.946250,9.946940,9.946080,9.946940,0
2019.09.04,23:30,9.946840,9.946940,9.946450,9.946450,0
2019.09.04,23:31,9.946540,9.946770,9.946450,9.946770,0
2019.09.04,23:32,9.946940,9.946940,9.946640,9.946850,0
2019.09.04,23:33,9.946570,9.946630,9.946260,9.946630,0
2019.09.04,23:34,9.946630,9.946740,9.946390,9.946610,0
2019.09.04,23:35,9.946780,9.946940,9.946540,9.946810,0
2019.09.04,23:36,9.946560,9.946820,9.946400,9.946820,0
2019.09.04,23:37,9.946820,9.946820,9.946190,9.946670,0
2019.09.04,23:38,9.946670,9.946750,9.946220,9.946410,0
2019.09.04,23:39,9.946410,9.946940,9.946330,9.946830,0
2019.09.04,23:40,9.946750,9.946750,9.946140,9.946140,0
2019.09.04,23:41,9.946180,9.946640,9.946180,9.946530,0
2019.09.04,23:42,9.946570,9.947140,9.946570,9.946840,0
2019.09.04,23:43,9.946820,9.946840,9.946300,9.946660,0
2019.09.04,23:44,9.946660,9.946660,9.946240,9.946540,0
2019.09.04,23:45,9.946640,9.946740,9.946240,9.946540,0
2019.09.04,23:46,9.946440,9.946740,9.946240,9.946540,0
2019.09.04,23:47,9.946640,9.947140,9.946340,9.947140,0
2019.09.04,23:48,9.947030,9.947030,9.946290,9.946740,0
2019.09.04,23:49,9.946630,9.947010,9.946240,9.946840,0
2019.09.04,23:50,9.946740,9.946940,9.946440,9.946840,0
2019.09.04,23:51,9.946740,9.946740,9.946230,9.946740,0
2019.09.04,23:52,9.946840,9.947030,9.946130,9.947030,0
2019.09.04,23:53,9.946940,9.947040,9.946700,9.946700,0
2019.09.04,23:54,9.947140,9.947140,9.946730,9.946730,0
2019.09.04,23:55,9.946740,9.947440,9.946440,9.946530,0
2019.09.04,23:56,9.946440,9.946940,9.946330,9.946440,0
2019.09.04,23:57,9.946540,9.946840,9.946440,9.946440,0
2019.09.04,23:58,9.946540,9.947140,9.946430,9.946540,0
2019.09.04,23:59,9.946540,9.946940,9.946440,9.946540,0
